book_id,author_id,number,recall_date
55,51,3,2027-01-24
34,4,5,2042-12-20
14,81,4,2025-11-28
20,59,7,2028-11-02
64,93,6,2032-09-24
78,5,3,2038-11-19
4,1,4,2023-02-01
80,46,4,2065-02-13
15,21,2,2082-07-16
14,85,3,2069-08-10
74,87,9,2049-01-17
11,66,5,2006-07-29
15,77,6,2051-04-08
32,16,3,2075-05-22
18,12,3,2019-03-30
4,79,2,2086-04-23
72,86,9,2015-01-25
83,62,7,2059-06-19
67,50,3,2042-03-26
67,64,4,2080-05-29
21,6,4,2023-07-25
3,27,6,2031-04-01
75,10,2,2060-07-27
79,94,7,2095-08-12
1,64,5,2064-11-25
28,26,5,2075-04-05
92,0,4,2075-02-06
45,28,2,2000-04-26
47,81,4,2063-01-17
94,66,7,2079-12-19
36,91,8,2072-09-20
0,6,4,2040-03-09
42,85,6,2013-02-21
20,65,5,2034-03-06
93,24,7,2004-04-29
13,44,5,2071-04-01
9,97,2,2099-08-11
2,56,7,2017-05-21
4,94,4,2008-10-21
50,7,4,2039-06-08
16,78,6,2040-10-25
96,80,4,2069-11-25
77,81,4,2089-12-10
94,83,7,2019-10-31
85,66,6,2033-05-05
84,25,4,2011-10-20
94,70,5,2047-04-22
26,79,4,2050-09-06
97,11,7,2091-08-23
21,87,3,2091-03-21
12,15,4,2027-09-22
91,76,1,2080-06-08
79,97,7,2077-06-19
91,26,5,2051-08-20
34,53,7,2038-01-31
73,79,4,2047-07-14
16,49,9,2085-11-14
7,89,6,2019-07-09
64,17,2,2077-05-30
54,88,3,2074-10-27
19,19,2,2067-12-04
64,55,6,2010-04-18
3,16,5,2049-12-15
81,11,6,2052-12-03
98,92,5,2049-05-26
2,58,9,2021-05-18
96,61,4,2018-12-03
14,21,6,2043-03-15
55,84,3,2017-02-23
7,29,6,2008-10-31
71,95,2,2041-10-02
56,22,6,2002-01-24
89,42,5,2012-01-24
5,50,8,2035-06-16
39,34,6,2068-01-02
10,6,2,2091-01-25
37,93,5,2098-11-23
34,99,7,2067-04-30
27,34,3,2059-07-31
68,90,4,2042-02-25
85,71,4,2031-11-15
28,97,8,2069-01-02
43,80,2,2008-12-02
3,24,3,2026-12-17
90,36,6,2075-05-22
32,15,5,2007-11-26
42,61,5,2070-06-26
43,21,2,2007-09-12
40,95,8,2089-08-21
45,63,0,2006-11-23
45,36,6,2090-06-02
20,73,4,2087-02-05
26,56,6,2000-09-10
52,85,4,2083-10-09
63,72,6,2076-01-20
21,71,4,2019-06-29
24,80,1,2092-04-07
82,69,5,2028-05-30
4,13,5,2011-01-30
0,64,4,2043-03-28
78,22,6,2061-03-05
57,4,7,2037-03-17
22,24,8,2031-04-27
16,79,3,2087-06-05
13,53,5,2059-06-11
31,30,6,2018-05-29
34,78,7,2085-03-17
50,60,5,2092-06-21
59,24,6,2036-09-17
87,64,7,2032-10-11
60,95,4,2003-12-13
85,13,4,2088-01-31
28,44,1,2090-09-11
17,80,4,2047-11-30
13,66,3,2097-02-21
83,23,5,2074-08-01
16,28,6,2043-03-26
99,97,8,2012-11-09
16,73,2,2000-07-05
35,25,6,2065-12-13
57,76,8,2013-04-06
5,56,6,2059-09-07
43,41,4,2001-07-23
24,59,6,2051-10-05
81,40,4,2081-03-15
82,62,1,2030-09-08
33,38,4,2080-12-21
2,4,5,2070-01-17
72,33,4,2066-04-25
82,94,2,2023-09-17
13,74,7,2060-10-28
25,33,2,2034-01-16
26,15,9,2008-10-16
52,81,2,2032-11-19
31,9,2,2042-08-25
68,78,2,2064-12-02
26,6,5,2074-03-09
7,74,7,2084-03-18
10,22,9,2092-07-06
12,65,3,2052-08-23
17,87,7,2033-05-17
82,44,4,2083-12-19
71,87,4,2033-01-18
49,97,3,2030-08-04
37,82,6,2035-09-05
71,18,4,2071-12-19
6,72,3,2058-10-12
54,4,6,2034-05-14
36,3,5,2067-08-21
50,52,4,2072-08-16
91,53,5,2061-02-19
67,53,8,2094-12-27
92,10,3,2067-12-17
62,29,4,2017-09-18
30,61,6,2058-12-20
97,12,11,2041-10-12
20,95,4,2007-11-23
65,79,10,2041-04-03
22,76,6,2064-12-02
67,7,7,2006-06-01
60,99,1,2099-01-31
73,54,2,2072-03-19
55,14,5,2021-08-08
11,44,6,2005-11-19
45,44,6,2042-03-25
35,48,3,2020-07-03
51,81,2,2024-11-26
13,58,9,2032-12-25
94,34,7,2009-11-04
81,28,6,2071-05-08
85,86,6,2033-10-10
68,79,4,2015-05-10
62,69,8,2051-03-14
86,4,6,2070-08-04
60,39,3,2037-06-04
98,8,7,2055-08-24
88,90,9,2009-09-13
65,74,4,2081-06-27
14,83,4,2043-01-29
66,68,8,2026-11-11
81,40,8,2021-01-25
94,49,4,2098-08-05
62,18,7,2004-03-05
2,63,3,2003-11-22
22,40,1,2046-04-08
87,85,4,2062-09-02
81,5,3,2076-07-15
71,68,6,2060-02-14
64,32,5,2048-09-23
21,90,6,2056-12-11
22,55,7,2021-08-21
17,38,8,2087-08-01
30,74,2,2042-12-14
46,67,7,2002-11-01
45,27,1,2073-02-14
81,41,5,2035-12-28
43,3,5,2051-05-07
67,24,7,2002-05-05
8,62,2,2014-02-18
48,42,4,2063-06-08
71,43,2,2065-11-15
67,35,7,2080-02-04
53,8,6,2072-04-27
4,49,3,2023-04-25
52,97,4,2056-01-31
14,56,5,2008-05-04
30,22,6,2078-08-10
90,50,6,2001-10-14
27,48,3,2069-07-30
66,27,11,2008-02-17
35,12,3,2056-08-18
3,14,6,2059-07-07
2,70,4,2062-12-15
26,78,5,2061-09-28
75,90,8,2030-04-19
25,35,9,2073-02-06
70,54,2,2095-04-05
40,35,5,2042-11-26
73,22,5,2070-10-24
24,89,2,2047-06-15
52,42,2,2036-07-17
24,58,3,2076-09-24
34,54,5,2026-06-09
24,32,6,2057-07-19
24,11,4,2080-07-11
35,10,3,2070-03-29
72,73,3,2079-09-24
78,77,2,2045-07-21
92,91,5,2004-02-18
27,59,3,2090-08-07
73,12,1,2056-11-29
76,90,2,2053-09-22
13,12,2,2072-09-18
51,0,8,2059-09-27
98,7,6,2062-12-29
33,87,3,2069-01-22
19,79,2,2018-05-30
51,87,5,2075-08-24
47,92,5,2065-05-22
3,61,6,2052-09-12
4,32,3,2098-10-22
33,12,6,2038-01-10
90,28,6,2033-03-13
92,48,2,2013-01-03
68,28,5,2012-04-22
21,0,5,2059-12-14
28,43,5,2035-04-14
96,20,9,2050-06-11
2,3,5,2018-12-30
93,70,3,2046-01-02
55,31,0,2025-10-10
76,82,4,2077-01-10
69,60,6,2045-11-12
57,43,0,2080-04-25
17,0,7,2028-07-19
78,65,3,2043-07-07
82,63,8,2085-07-15
63,68,6,2037-09-20
74,75,1,2099-04-16
62,70,9,2072-02-20
67,50,5,2027-09-18
35,28,9,2062-01-21
99,72,2,2012-05-17
30,43,5,2096-06-27
35,43,6,2061-09-22
77,63,7,2090-05-02
9,22,6,2013-08-26
0,9,4,2076-12-24
17,16,6,2090-12-13
81,31,4,2002-08-08
53,8,4,2087-02-15
90,99,7,2064-06-25
25,26,11,2017-12-04
51,80,8,2008-09-16
86,91,6,2063-06-03
75,73,4,2073-05-07
26,91,2,2053-10-04
82,4,3,2096-11-12
10,78,7,2065-12-31
57,9,3,2099-08-07
16,96,11,2060-05-22
67,38,2,2044-01-09
74,9,2,2052-10-14
63,0,2,2096-02-25
33,95,5,2001-11-15
62,97,4,2027-01-13
61,99,8,2052-09-13
12,81,5,2087-05-01
18,47,10,2077-08-28
64,92,5,2045-01-31
97,62,6,2088-06-16
85,68,7,2017-10-31
51,64,3,2075-09-02
86,27,7,2008-10-18
29,64,2,2038-08-21
69,93,7,2048-02-13
65,53,3,2098-08-21
10,91,5,2090-05-02
71,11,2,2070-02-11
26,33,3,2068-09-21
76,20,2,2084-10-26
41,33,2,2048-01-17
61,80,6,2094-09-08
93,33,2,2022-01-28
12,72,8,2012-03-02
18,69,7,2053-10-07
25,56,5,2022-01-12
57,41,6,2096-11-05
24,15,5,2079-09-27
25,98,7,2023-09-07
56,39,12,2032-06-26
38,3,4,2038-01-10
15,12,5,2094-07-03
24,29,7,2019-12-21
78,69,6,2036-03-08
68,51,8,2052-11-03
8,22,5,2083-08-07
73,75,4,2018-09-22
39,71,5,2078-01-18
29,6,8,2055-08-16
27,80,5,2087-12-17
68,76,10,2009-09-12
29,23,6,2062-09-28
46,43,2,2011-02-26
58,9,4,2057-06-02
22,37,3,2054-11-18
57,13,8,2039-10-06
8,48,7,2001-11-23
35,94,9,2051-06-13
73,97,6,2044-09-22
50,44,4,2006-02-05
2,54,7,2061-02-04
28,96,3,2077-12-01
25,63,6,2085-08-12
87,71,8,2087-06-14
90,58,4,2083-11-03
78,45,9,2059-01-07
5,46,3,2014-05-23
30,15,1,2089-12-12
53,76,5,2063-01-30
29,9,5,2022-01-14
1,81,3,2019-12-06
0,20,3,2061-10-01
74,68,5,2037-12-20
63,80,6,2090-02-24
10,53,1,2078-04-28
77,7,6,2089-10-28
40,56,6,2067-10-24
54,54,5,2043-03-07
15,77,7,2015-09-01
17,9,11,2056-09-23
53,73,7,2051-01-10
98,42,8,2027-03-15
26,0,11,2098-07-29
58,43,10,2052-11-27
66,9,7,2033-02-24
36,18,6,2089-06-14
81,80,6,2040-02-05
34,46,5,2026-07-08
0,29,4,2037-08-04
93,99,3,2021-09-13
0,11,5,2063-12-07
8,2,4,2039-08-15
93,9,4,2054-07-14
62,2,5,2060-06-29
30,26,5,2012-02-18
80,24,7,2010-07-29
17,88,6,2096-08-03
57,55,2,2002-10-03
79,24,6,2065-05-11
52,29,6,2074-09-16
9,90,3,2063-09-21
67,62,7,2000-11-05
83,19,3,2013-12-06
46,54,5,2042-09-06
92,91,3,2055-10-01
75,53,7,2025-02-22
34,77,10,2040-07-08
1,29,3,2013-01-12
1,87,9,2022-02-23
97,33,8,2042-11-12
5,66,7,2088-11-02
69,39,1,2058-01-15
11,28,2,2027-09-14
70,74,6,2084-04-26
63,26,6,2008-11-30
37,20,5,2002-11-10
53,41,2,2088-01-06
71,46,6,2077-09-16
87,72,5,2075-01-15
47,22,6,2083-10-05
42,9,4,2011-03-01
51,86,6,2012-05-22
28,11,6,2062-01-04
85,29,6,2074-07-01
43,41,5,2076-06-18
86,23,4,2075-11-28
39,66,4,2072-04-25
90,14,6,2022-09-11
78,25,6,2084-02-23
60,86,4,2062-12-11
82,73,8,2024-12-16
12,90,3,2085-06-30
22,66,7,2018-10-10
79,30,3,2039-11-22
2,16,6,2062-01-02
98,7,8,2074-01-03
65,32,5,2038-08-16
85,22,2,2048-11-08
41,60,5,2051-05-15
62,53,4,2069-04-24
48,41,3,2083-07-07
50,87,5,2043-09-12
30,41,3,2049-12-24
59,63,5,2011-10-21
60,13,8,2023-11-10
68,79,8,2012-11-10
69,95,9,2087-10-07
68,62,6,2022-11-21
94,96,7,2038-11-19
21,79,6,2066-05-24
42,45,4,2005-04-26
47,28,7,2006-03-04
63,92,5,2079-09-24
82,6,9,2040-04-27
31,96,5,2093-10-05
23,46,10,2029-01-03
33,52,4,2027-04-09
36,11,6,2038-02-09
93,1,7,2062-01-01
25,28,4,2065-09-03
87,64,5,2009-09-20
35,63,5,2005-05-24
88,99,5,2035-08-08
66,91,7,2069-11-28
82,81,6,2088-11-20
66,7,1,2090-01-17
97,40,6,2002-04-11
88,2,5,2052-06-06
48,28,9,2007-11-11
75,95,5,2029-04-28
73,99,3,2072-02-11
74,63,6,2059-12-30
33,69,9,2091-08-22
81,27,6,2076-02-12
44,81,9,2077-07-16
78,14,8,2051-01-15
78,69,5,2055-11-09
50,65,4,2083-02-25
42,80,3,2067-01-25
17,34,4,2027-03-21
24,13,4,2011-08-14
86,79,5,2052-10-06
27,30,3,2041-07-13
94,82,6,2078-07-14
15,11,0,2006-12-25
6,27,5,2002-04-24
5,2,4,2017-04-24
65,9,4,2093-09-14
73,82,7,2017-03-30
42,50,7,2026-02-05
94,98,3,2035-11-02
85,54,4,2079-01-13
59,46,4,2073-01-23
10,39,6,2016-02-23
22,87,4,2036-11-19
98,33,8,2061-12-23
84,21,3,2047-11-25
81,78,8,2046-05-24
87,18,7,2081-08-25
54,86,9,2050-06-27
48,85,5,2009-08-16
3,15,4,2079-06-11
38,63,9,2057-11-04
99,84,4,2054-09-12
29,67,2,2074-05-30
22,35,4,2044-11-29
63,93,6,2063-02-04
60,72,3,2080-10-09
83,93,3,2040-05-25
73,60,0,2013-08-03
13,49,4,2061-08-02
43,53,3,2050-09-13
5,31,4,2093-09-13
3,56,4,2054-03-11
80,1,5,2067-08-26
76,27,0,2061-02-23
60,10,12,2079-01-08
79,38,4,2032-09-13
25,88,3,2061-08-16
73,35,6,2003-05-07
90,66,6,2059-02-04
84,36,2,2089-05-31
60,90,2,2060-06-26
83,87,5,2074-09-29
86,20,2,2018-12-06
60,82,2,2080-06-03
19,40,5,2028-05-01
36,85,5,2015-06-19
92,36,7,2082-11-02
58,25,5,2038-10-31
84,61,8,2059-01-20
38,85,4,2017-07-07
68,60,4,2085-08-05
65,62,3,2026-06-21
11,71,5,2088-04-12
43,63,9,2061-12-14
65,27,2,2029-03-26
29,76,5,2075-02-21
97,24,6,2044-10-05
55,10,9,2031-03-16
40,84,4,2069-10-15
96,52,5,2072-01-05
63,28,4,2013-08-08
55,94,4,2089-08-30
20,69,4,2092-02-24
82,17,7,2006-06-29
44,30,8,2016-05-02
51,0,7,2098-08-03
25,60,6,2059-08-08
53,65,12,2077-04-20
44,48,4,2004-03-02
50,72,2,2034-09-28
93,68,6,2083-02-02
68,33,5,2075-05-16
10,50,5,2095-06-03
74,31,2,2014-12-04
8,61,3,2078-11-01
72,42,5,2040-04-16
98,29,7,2010-12-06
82,92,3,2027-09-06
11,16,8,2090-08-06
69,62,11,2033-02-14
50,95,3,2090-09-17
62,86,5,2039-06-03
58,22,8,2032-05-15
68,95,5,2066-11-15
24,39,3,2029-03-12
78,32,8,2045-03-31
83,72,3,2058-10-12
61,36,2,2008-08-09
57,3,4,2023-06-18
59,42,3,2027-11-17
88,6,2,2099-09-11
27,72,8,2004-09-04
73,49,2,2075-11-21
65,91,3,2079-11-03
72,44,3,2066-12-08
11,43,4,2000-11-08
92,16,5,2019-08-04
62,41,7,2073-04-05
48,98,7,2070-02-23
20,6,4,2003-12-11
87,75,10,2077-03-26
56,44,8,2009-11-22
66,15,5,2079-04-02
20,92,4,2026-02-26
55,58,4,2055-04-04
71,11,6,2000-02-27
65,60,5,2054-11-28
39,52,4,2003-04-27
80,93,7,2021-12-10
52,13,5,2067-06-15
55,46,6,2086-12-10
33,85,5,2051-01-09
26,61,3,2005-01-02
8,17,7,2078-05-03
55,98,3,2079-02-01
79,36,5,2043-02-22
66,82,1,2003-03-30
58,38,5,2075-12-20
26,42,6,2096-05-17
30,10,1,2003-08-07
21,67,6,2088-10-23
86,35,2,2068-03-08
97,5,8,2079-02-14
42,68,8,2070-09-06
71,98,5,2052-05-30
88,23,4,2035-01-19
88,47,7,2050-11-13
65,75,6,2032-04-14
79,51,6,2036-03-28
9,58,5,2046-10-02
82,24,5,2031-11-10
71,41,8,2079-01-27
75,13,5,2011-11-04
49,90,3,2080-06-03
31,8,2,2080-09-28
41,39,8,2046-09-11
20,14,5,2080-06-03
7,47,7,2085-07-03
29,26,6,2031-08-31
50,49,7,2069-06-15
98,20,5,2030-10-02
11,78,9,2031-02-18
47,51,3,2015-07-10
29,55,2,2067-12-15
60,27,6,2044-01-27
19,82,1,2011-07-21
3,79,4,2038-08-29
15,2,3,2097-03-19
84,17,3,2099-06-25
17,41,3,2036-12-27
94,60,8,2087-11-30
95,91,6,2032-01-17
97,98,1,2097-09-04
49,0,4,2005-12-30
71,15,3,2028-10-15
66,80,6,2037-05-18
49,71,5,2019-12-27
8,0,3,2050-11-15
50,67,2,2098-07-20
16,68,3,2093-12-25
95,96,2,2029-12-14
63,22,4,2038-12-02
12,22,6,2097-10-02
8,10,6,2059-09-13
0,40,6,2037-03-11
30,58,7,2004-01-22
55,57,8,2097-08-23
43,29,4,2094-09-01
41,9,7,2095-02-08
17,48,7,2057-05-25
79,0,6,2079-07-23
72,96,8,2048-08-10
3,32,4,2014-08-16
61,81,2,2079-01-01
48,12,2,2094-04-02
26,52,2,2081-07-12
89,76,1,2058-12-04
71,30,3,2071-11-28
86,47,7,2028-09-30
70,10,1,2080-09-20
20,77,9,2052-08-23
61,22,6,2080-11-13
47,99,3,2018-04-07
94,65,5,2042-02-17
38,84,10,2050-07-28
73,60,8,2023-06-13
31,47,3,2080-01-04
49,5,5,2035-08-13
85,74,9,2078-01-01
1,2,2,2069-03-22
78,54,9,2087-06-01
2,48,5,2078-12-06
81,45,5,2075-09-03
81,89,6,2031-09-04
86,54,5,2086-06-26
99,76,4,2034-06-03
49,58,3,2079-03-25
97,55,4,2027-10-06
37,67,7,2036-11-13
96,94,9,2097-03-30
40,85,6,2085-04-25
38,48,6,2060-01-01
49,95,4,2018-03-04
7,6,6,2076-12-14
64,96,8,2079-06-05
78,25,4,2078-02-20
91,97,6,2003-10-14
99,83,5,2083-11-20
99,23,1,2009-08-09
59,93,8,2015-04-25
71,41,2,2033-04-01
60,13,11,2007-06-13
92,86,3,2079-11-08
70,40,6,2086-09-22
20,57,7,2053-08-11
34,35,5,2025-03-07
88,53,5,2023-04-13
71,72,4,2021-05-14
95,31,3,2031-06-13
96,57,3,2084-06-04
19,37,5,2013-10-28
79,93,5,2088-07-11
40,49,2,2062-03-08
6,61,4,2015-06-14
34,20,3,2046-04-24
94,1,6,2026-08-17
28,49,4,2091-05-13
84,87,5,2063-10-06
20,85,1,2047-01-23
87,96,4,2083-11-05
19,7,4,2020-12-03
77,64,4,2040-01-06
69,93,1,2075-04-24
19,18,3,2043-08-24
70,0,4,2040-05-03
63,61,7,2029-09-03
33,29,6,2052-09-08
91,51,7,2008-12-17
21,64,5,2090-02-22
17,71,6,2069-11-14
11,17,6,2098-08-12
90,17,3,2054-10-22
2,70,8,2026-01-11
14,42,4,2055-08-02
91,14,3,2033-07-09
63,41,5,2037-02-16
46,0,1,2090-05-21
98,53,5,2097-03-03
2,76,9,2075-08-23
54,11,7,2004-02-08
1,69,4,2018-08-01
76,53,2,2089-10-20
65,76,2,2026-09-16
64,42,4,2031-07-10
24,37,0,2018-04-27
57,57,10,2089-05-11
17,95,3,2089-04-15
48,26,3,2067-06-25
83,16,4,2043-10-19
26,56,3,2015-06-27
19,7,6,2075-02-09
4,51,11,2049-07-24
61,11,8,2020-10-25
1,17,3,2050-01-21
86,63,6,2037-01-13
59,23,3,2050-12-05
21,60,2,2058-11-21
97,13,2,2066-08-11
15,93,5,2015-02-12
77,32,2,2065-01-20
1,96,6,2087-10-21
43,21,5,2071-08-28
47,92,7,2005-06-20
20,51,3,2040-02-16
31,38,8,2088-12-16
50,65,5,2082-03-20
16,51,5,2065-07-18
66,50,4,2010-03-10
17,85,8,2010-01-11
95,99,3,2022-08-26
64,89,5,2022-04-10
86,64,2,2070-02-10
51,11,8,2030-09-06
81,66,4,2018-11-10
75,35,4,2082-07-17
98,30,5,2008-08-27
46,65,4,2083-11-03
63,70,1,2030-11-24
81,5,5,2051-12-26
49,7,3,2023-12-20
7,34,6,2045-07-24
9,24,6,2043-01-11
68,9,7,2013-04-05
51,38,10,2062-04-14
97,92,7,2009-06-15
47,2,0,2055-01-17
11,52,5,2028-07-13
97,23,6,2075-10-30
80,50,8,2076-04-08
84,34,7,2055-12-10
70,67,8,2007-10-27
24,98,6,2016-10-11
62,40,7,2038-04-22
80,6,6,2027-12-08
23,84,7,2047-04-25
32,45,5,2097-04-06
5,85,4,2018-01-18
57,15,6,2085-03-03
24,7,4,2070-06-20
68,51,4,2012-01-07
76,89,4,2041-06-27
21,92,5,2069-10-24
56,61,6,2073-04-01
79,0,5,2089-09-04
97,37,7,2033-05-19
18,2,4,2061-02-16
77,96,8,2069-12-30
52,82,3,2038-09-25
95,29,3,2060-04-29
72,10,10,2043-02-06
25,34,4,2074-11-26
30,41,9,2094-11-20
0,18,3,2009-07-27
54,58,0,2059-09-25
62,94,8,2017-12-02
10,81,7,2059-02-15
68,52,4,2086-07-30
57,8,4,2097-09-21
99,66,5,2050-05-19
66,80,4,2082-01-06
62,54,6,2040-07-23
8,65,6,2030-04-16
61,99,6,2031-01-05
74,71,4,2043-05-29
69,93,5,2040-11-28
14,75,10,2065-09-07
93,17,4,2026-09-06
90,10,6,2076-07-20
61,43,3,2044-01-28
41,64,5,2041-03-09
28,37,5,2098-07-28
16,55,4,2090-01-23
33,42,7,2042-01-06
5,4,3,2073-11-20
2,11,6,2062-02-02
35,19,2,2076-07-02
27,57,4,2059-04-26
31,60,1,2008-03-11
56,53,8,2041-09-20
82,35,4,2093-11-04
40,92,7,2087-12-27
30,14,2,2062-12-22
30,66,2,2006-05-18
63,13,3,2099-01-19
93,46,4,2047-04-18
54,7,6,2000-10-25
3,40,6,2083-10-29
57,7,9,2049-08-08
94,98,8,2066-02-06
3,94,3,2089-09-01
87,89,2,2063-12-22
14,12,3,2063-07-23
29,34,6,2024-03-24
73,30,7,2038-11-11
11,28,1,2045-08-02
28,18,1,2072-02-18
71,91,5,2053-05-24
18,52,3,2006-08-31
5,81,4,2062-12-19
69,34,6,2064-02-13
56,87,6,2009-03-17
21,18,7,2040-08-20
56,54,8,2070-07-17
45,13,5,2047-10-02
22,93,7,2015-07-13
68,91,4,2042-02-01
15,25,3,2069-10-26
76,16,5,2086-12-27
54,45,5,2088-02-23
56,43,1,2081-03-10
88,67,7,2092-10-29
62,82,8,2094-01-01
10,67,4,2080-03-22
10,89,3,2045-01-05
32,53,3,2050-12-07
69,81,8,2083-02-05
89,91,8,2033-09-26
5,40,7,2015-04-30
83,89,4,2085-03-16
2,98,2,2069-12-31
46,41,7,2071-08-26
15,89,9,2089-03-23
83,97,9,2097-02-28
90,95,5,2032-11-22
47,42,6,2074-02-20
57,69,9,2081-08-16
91,16,3,2028-03-28
32,17,2,2083-08-24
29,71,6,2014-11-07
90,67,8,2078-09-07
45,66,3,2046-03-23
20,11,4,2051-03-18
24,17,5,2000-09-01
72,76,4,2007-02-08
75,16,3,2096-11-20
78,37,7,2044-07-24
82,18,2,2031-12-08
81,71,9,2065-03-19
58,64,6,2043-08-09
84,46,4,2052-06-20
89,33,8,2058-08-06
77,61,6,2049-04-06
78,72,7,2093-05-27
56,66,5,2071-11-16
99,45,2,2046-07-17
69,75,6,2089-01-30
24,80,2,2016-10-21
80,91,7,2061-08-31
45,26,7,2000-07-08
69,55,7,2020-01-22
19,74,7,2013-01-15
49,85,6,2076-10-02
51,71,6,2045-10-17
64,51,7,2075-12-10
36,66,6,2047-02-11
54,80,2,2028-05-28
26,82,9,2009-09-19
24,73,5,2081-12-09
13,34,3,2057-05-20
17,9,3,2074-03-13
49,42,8,2037-02-08
33,15,4,2038-07-06
31,90,7,2034-06-17
19,95,6,2047-10-07
76,41,6,2028-02-27
44,61,6,2020-08-26
27,31,6,2096-04-26
51,13,7,2086-09-02
75,28,5,2066-07-04
26,2,2,2078-06-26
54,34,4,2059-09-17
70,53,5,2041-04-09
55,55,4,2026-06-30
64,5,5,2049-01-12
17,73,3,2017-03-17
63,83,5,2091-02-19
64,89,5,2028-06-04
36,39,3,2087-03-22
75,48,7,2065-09-17
99,28,8,2003-09-12
98,39,5,2057-11-22
19,40,5,2039-03-16
60,17,10,2084-02-22
22,17,4,2015-02-16
67,57,2,2080-10-28
9,58,4,2039-08-04
6,4,9,2020-11-11
28,89,2,2033-08-07
20,49,2,2063-02-18
73,5,1,2084-05-15
50,78,8,1999-09-16
62,87,4,2081-01-15
12,68,5,2085-07-14
15,40,4,2051-10-26
69,90,8,2077-03-13
45,65,3,2051-10-27
76,15,3,2044-03-12
46,73,2,2032-09-14
22,76,9,2031-06-16
90,86,6,2050-05-19
99,65,2,2075-09-14
50,84,3,2079-08-07
92,31,6,2002-09-12
98,84,7,2078-03-12
1,54,6,2072-06-14
52,91,4,2051-09-12
77,36,4,2071-09-30
52,12,5,2007-08-22
21,96,12,2071-05-03
35,12,7,2041-02-09
71,73,8,2064-01-28
9,73,1,2025-06-19
94,73,7,2040-09-19
66,43,5,2018-08-02
87,58,5,2040-05-02
3,55,4,2009-11-21
58,92,4,2015-07-20
18,38,2,2067-10-07
54,49,8,2019-02-18
26,54,5,2018-08-03
40,29,7,2074-02-16
86,24,3,2032-02-27
1,13,3,2079-05-02
85,69,7,2093-06-13
65,98,4,2090-02-02
65,33,7,2078-05-06
47,49,9,2071-11-27
95,68,4,2054-06-29
30,27,6,2047-08-02
60,61,8,2017-12-03
91,2,2,2082-09-10
52,48,3,2000-05-24
73,76,10,2041-06-08
82,60,4,2069-10-07
26,26,2,2055-02-20
31,72,2,2042-08-18
71,52,7,2018-06-09
22,96,4,2049-08-26
48,61,8,2068-02-26
14,77,5,2054-05-01
17,67,10,2013-01-15
37,40,6,2088-09-03
62,5,5,2054-07-29
31,89,5,2062-02-13
88,87,8,2054-02-28
38,26,5,2000-05-16
25,43,5,2006-05-26
20,27,7,2011-02-01
70,38,4,2032-06-17
3,69,3,2043-04-05
45,79,4,2092-07-16
65,60,3,2042-05-07
84,33,1,2066-06-08
66,68,2,2041-08-27
83,65,5,2065-07-11
19,35,4,2051-12-14
48,35,4,2026-10-11
35,38,2,2068-01-29
86,79,2,2084-07-11
88,43,10,2076-04-01
43,55,3,2036-08-29
75,85,5,2002-09-04
75,37,5,2049-04-21
50,48,4,2005-03-28
44,63,5,2046-06-04
53,58,6,2050-06-29
97,82,7,2099-04-25
34,35,5,2060-04-12
70,54,2,2015-12-19
40,99,9,2005-03-03
3,63,6,2009-02-10
58,69,4,2027-05-27
73,16,4,2085-07-01
0,12,6,2053-12-08
82,36,3,2074-08-30
43,74,2,2032-03-21
32,97,4,2010-11-29
14,10,8,2088-08-17
68,46,4,2043-08-25
99,68,10,2065-08-25
63,19,11,2081-10-13
34,27,7,2024-12-24
96,51,5,2089-10-22
7,13,4,2084-02-20
72,40,3,2032-02-20
25,45,4,2014-01-01
59,13,5,2016-03-19
23,45,5,2050-09-17
31,58,3,2059-08-30
81,55,5,2026-04-27
30,11,6,2007-02-24
30,48,3,2088-05-10
1,16,7,2052-09-17
99,91,6,2006-06-01
66,63,3,2012-03-13
14,42,5,2075-04-06
61,24,8,2060-01-11
37,53,8,2072-08-28
97,4,4,2035-06-01
85,47,7,2026-08-18
92,26,5,2058-07-17
99,75,2,2041-12-16
88,73,3,2002-06-28
46,83,3,2033-05-08
18,39,4,2091-11-24
61,9,7,2054-08-12
45,65,4,2049-11-05
65,16,1,2079-11-03
99,58,4,2097-03-20
90,78,7,2047-01-17
88,90,7,2041-01-30
61,41,4,2042-03-14
60,66,6,2095-05-23
84,40,4,2044-12-14
23,36,6,2012-03-15
2,68,6,2090-04-29
78,98,1,2089-10-26
87,3,6,2087-06-22
62,98,5,2072-01-29
85,26,5,2085-01-11
39,54,9,2012-08-27
47,20,4,2046-09-20
2,15,5,2046-01-20
70,16,5,2033-10-15
50,79,5,2058-10-30
86,86,0,2032-01-12
74,52,6,2008-09-19
96,87,1,2088-12-19
27,69,3,2032-07-15
85,70,6,2083-04-09
72,66,3,2001-04-05
70,88,4,2054-11-19
34,99,7,2086-02-20
59,76,5,2041-12-27
2,7,5,2081-04-16
14,47,4,2059-02-18
13,91,5,2091-06-09
34,81,11,2058-04-27
28,79,1,2016-04-16
32,94,3,2055-06-28
21,90,5,2024-04-30
66,99,8,2021-06-02
4,15,4,2049-07-15
50,81,4,2097-10-20
46,61,6,2040-03-01
83,67,9,2026-10-20
14,19,3,2098-11-20
40,76,7,2010-11-27
37,98,4,2027-03-03
94,90,6,2016-05-13
74,10,3,2049-07-03
92,86,7,2062-09-05
